onset	duration	sample	trial_type	response_time	stim_file	study_1	study_2	serialpos	probepos	probe_word	resp_word	correct	list	test	answer	stimulation	stim_list	stim_duration	anode_label	cathode_label	amplitude	pulse_freq	n_pulses	pulse_width	experiment	session	subject
606.09	2.619	462068	REC_START	n/a	n/a	n/a	n/a	4	-999	n/a	BOX	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
608.709	2.397	463377	REC_EVENT	2.619	n/a	FORT	FLAG	4	2	FLAG	BOX	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
611.106	0.017	464576	REC_END	n/a	n/a	n/a	n/a	4	-999	n/a	n/a	-999	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
611.123	0.25	464584	TEST_ORIENT	n/a	n/a	SOCK	HILL	3	3	SOCK	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
611.974	4.0	465010	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	SOCK	HILL	3	3	SOCK	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
611.975	5.0	465010	REC_START	n/a	n/a	n/a	n/a	3	-999	n/a	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
616.975	0.003	467510	REC_END	n/a	n/a	n/a	n/a	3	-999	n/a	n/a	-999	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
616.978	0.014	467512	REC_EVENT	5.003	n/a	SOCK	HILL	3	3	SOCK	<>	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
616.992	0.25	467519	TEST_ORIENT	n/a	n/a	BEAK	TRUCK	6	4	BEAK	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
617.842	4.0	467944	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	BEAK	TRUCK	6	4	BEAK	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
617.843	5.009	467944	REC_START	n/a	n/a	n/a	n/a	6	-999	n/a	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
622.852	0.0	470448	REC_END	n/a	n/a	n/a	n/a	6	-999	n/a	n/a	-999	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
622.852	0.008	470448	REC_EVENT	5.009	n/a	BEAK	TRUCK	6	4	BEAK	<>	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
622.86	0.25	470452	TEST_ORIENT	n/a	n/a	FLUTE	POND	1	5	POND	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
623.827	4.0	470936	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	FLUTE	POND	1	5	POND	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
623.827	5.025	470936	REC_START	n/a	n/a	n/a	n/a	1	-999	n/a	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
628.852	0.002	473448	REC_END	n/a	n/a	n/a	n/a	1	-999	n/a	n/a	-999	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
628.854	0.007	473449	REC_EVENT	5.027	n/a	FLUTE	POND	1	5	POND	<>	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
628.861	0.25	473453	TEST_ORIENT	n/a	n/a	SINK	CORN	2	6	SINK	SOCK	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
629.845	4.0	473945	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	SINK	CORN	2	6	SINK	SOCK	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
629.845	1.954	473945	REC_START	n/a	n/a	n/a	n/a	2	-999	n/a	SOCK	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
631.799	3.063	474922	REC_EVENT	1.954	n/a	SINK	CORN	2	6	SINK	SOCK	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
634.862	1.002	476453	REC_END	n/a	n/a	n/a	n/a	2	-999	n/a	n/a	-999	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
635.864	10.45	476954	ENCODING_START	n/a	n/a	n/a	n/a	0	-999	n/a	n/a	-999	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
646.314	0.25	482179	STUDY_ORIENT	n/a	n/a	SCHOOL	POOL	1	5	SCHOOL	POOL	1	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
647.198	4.0	482621	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	SCHOOL	POOL	1	5	SCHOOL	POOL	1	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
652.232	0.25	485138	STUDY_ORIENT	n/a	n/a	PIPE	WING	2	4	PIPE	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
653.182	4.0	485613	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	PIPE	WING	2	4	PIPE	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
658.2	0.25	488121	STUDY_ORIENT	n/a	n/a	RICE	HEART	3	1	HEART	SWAMP	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
659.116	4.0	488579	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	RICE	HEART	3	1	HEART	SWAMP	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
664.15	0.25	491096	STUDY_ORIENT	n/a	n/a	SWAMP	CROWN	4	2	CROWN	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
665.001	4.0	491522	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	SWAMP	CROWN	4	2	CROWN	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
670.019	0.25	494031	STUDY_ORIENT	n/a	n/a	TOAD	BALL	5	3	BALL	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
670.936	4.0	494489	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	TOAD	BALL	5	3	BALL	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
675.97	0.25	497006	STUDY_ORIENT	n/a	n/a	TOE	FLAME	6	6	TOE	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
676.753	4.0	497397	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	TOE	FLAME	6	6	TOE	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
680.755	0.999	499398	START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	6	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
681.754	0.017	499898	MATH_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
681.771	2.601	499906	PROB	2.581	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	6	[1, 2, 1]	4	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
684.372	2.65	501207	PROB	2.62	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	6	[4, 6, 4]	14	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
687.022	3.518	502532	PROB	3.498	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	6	[5, 4, 5]	14	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
690.54	2.85	504291	PROB	2.82	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	6	[6, 1, 8]	15	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
693.39	6.285	505716	PROB	6.266	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	6	[3, 4, 9]	16	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
699.675	2.797	508858	PROB	2.797	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	6	[5, 4, 3]	12	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
702.472	0.003	510256	STOP	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	6	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
702.475	0.0	510258	TEST_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
702.475	0.017	510258	MATH_END	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
702.492	0.25	510266	TEST_ORIENT	n/a	n/a	RICE	HEART	3	1	HEART	SWAMP	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
703.189	4.6	510615	STIM_ON	n/a	n/a	RICE	HEART	3	1	HEART	SWAMP	0	6	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
703.392	4.0	510716	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	RICE	HEART	3	1	HEART	SWAMP	0	6	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
703.392	1.834	510716	REC_START	n/a	n/a	n/a	n/a	3	-999	n/a	SWAMP	0	6	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
705.226	3.183	511633	REC_EVENT	1.834	n/a	RICE	HEART	3	1	HEART	SWAMP	0	6	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
708.409	0.017	513225	REC_END	n/a	n/a	n/a	n/a	3	-999	n/a	n/a	-999	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
708.426	0.25	513233	TEST_ORIENT	n/a	n/a	SWAMP	CROWN	4	2	CROWN	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
709.41	4.0	513725	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	SWAMP	CROWN	4	2	CROWN	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
709.41	5.015	513725	REC_START	n/a	n/a	n/a	n/a	4	-999	n/a	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
714.425	0.002	516233	REC_EVENT	5.015	n/a	SWAMP	CROWN	4	2	CROWN	<>	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
714.427	0.017	516234	REC_END	n/a	n/a	n/a	n/a	4	-999	n/a	n/a	-999	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
714.444	0.25	516242	TEST_ORIENT	n/a	n/a	TOAD	BALL	5	3	BALL	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
715.073	4.6	516557	STIM_ON	n/a	n/a	TOAD	BALL	5	3	BALL	n/a	0	6	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
715.278	0.0	516659	REC_START	n/a	n/a	n/a	n/a	5	-999	n/a	n/a	0	6	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
715.278	4.0	516659	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	TOAD	BALL	5	3	BALL	n/a	0	6	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
720.293	0.002	519166	REC_EVENT	5.015	n/a	TOAD	BALL	5	3	BALL	<>	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
720.295	0.017	519167	REC_END	n/a	n/a	n/a	n/a	5	-999	n/a	n/a	-999	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
720.312	0.25	519176	TEST_ORIENT	n/a	n/a	PIPE	WING	2	4	PIPE	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
721.279	4.0	519659	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	PIPE	WING	2	4	PIPE	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
721.279	5.015	519659	REC_START	n/a	n/a	n/a	n/a	2	-999	n/a	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
726.294	0.002	522167	REC_EVENT	5.015	n/a	PIPE	WING	2	4	PIPE	<>	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
726.296	0.017	522168	REC_END	n/a	n/a	n/a	n/a	2	-999	n/a	n/a	-999	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
726.313	0.25	522176	TEST_ORIENT	n/a	n/a	SCHOOL	POOL	1	5	SCHOOL	POOL	1	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
727.015	4.6	522527	STIM_ON	n/a	n/a	SCHOOL	POOL	1	5	SCHOOL	POOL	1	6	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
727.23	4.0	522635	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	SCHOOL	POOL	1	5	SCHOOL	POOL	1	6	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
727.23	0.687	522635	REC_START	n/a	n/a	n/a	n/a	1	-999	n/a	POOL	1	6	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
727.917	4.33	522978	REC_EVENT	0.687	n/a	SCHOOL	POOL	1	5	SCHOOL	POOL	1	6	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
732.247	0.017	525143	REC_END	n/a	n/a	n/a	n/a	1	-999	n/a	n/a	-999	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
732.264	0.25	525152	TEST_ORIENT	n/a	n/a	TOE	FLAME	6	6	TOE	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
733.181	4.0	525610	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	TOE	FLAME	6	6	TOE	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
733.181	5.015	525610	REC_START	n/a	n/a	n/a	n/a	6	-999	n/a	n/a	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
738.196	0.003	528117	REC_EVENT	5.015	n/a	TOE	FLAME	6	6	TOE	<>	0	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
738.199	0.96	528119	REC_END	n/a	n/a	n/a	n/a	6	-999	n/a	n/a	-999	6	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
739.159	10.442	528599	ENCODING_START	n/a	n/a	n/a	n/a	0	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
749.601	0.25	533820	STUDY_ORIENT	n/a	n/a	EAR	PIN	1	3	PIN	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
750.618	4.0	534328	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	EAR	PIN	1	3	PIN	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
755.652	0.25	536845	STUDY_ORIENT	n/a	n/a	CLOUD	PURSE	2	6	CLOUD	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
756.408	4.6	537223	STIM_ON	n/a	n/a	CLOUD	PURSE	2	6	CLOUD	n/a	0	7	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
756.619	4.0	537328	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	CLOUD	PURSE	2	6	CLOUD	n/a	0	7	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
761.653	0.25	539845	STUDY_ORIENT	n/a	n/a	STRAW	PIE	3	5	PIE	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
762.487	4.0	540262	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	STRAW	PIE	3	5	PIE	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
767.521	0.25	542779	STUDY_ORIENT	n/a	n/a	SKUNK	PEACH	4	2	SKUNK	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
768.263	4.6	543150	STIM_ON	n/a	n/a	SKUNK	PEACH	4	2	SKUNK	n/a	0	7	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
768.471	4.0	543254	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	SKUNK	PEACH	4	2	SKUNK	n/a	0	7	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
773.489	0.25	545763	STUDY_ORIENT	n/a	n/a	GLOVE	ROOF	5	1	GLOVE	HAND	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
774.339	4.0	546188	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	GLOVE	ROOF	5	1	GLOVE	HAND	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
779.373	0.25	548705	STUDY_ORIENT	n/a	n/a	BENCH	BAND	6	4	BENCH	TOE	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
780.0	4.6	549018	STIM_ON	n/a	n/a	BENCH	BAND	6	4	BENCH	TOE	0	7	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
780.207	4.0	549122	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	BENCH	BAND	6	4	BENCH	TOE	0	7	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
784.225	0.999	551131	START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
785.224	0.017	551630	MATH_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
785.241	3.151	551639	PROB	3.127	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[5, 4, 9]	18	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
788.392	3.084	553214	PROB	3.064	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[4, 5, 8]	17	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
791.476	2.632	554756	PROB	2.611	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[9, 8, 1]	18	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
794.108	3.769	556072	PROB	3.748	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[9, 8, 1]	18	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
797.877	4.534	557956	PROB	4.515	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[6, 3, 7]	16	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
802.411	7.493	560223	PROB	7.493	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[8, 9, 7]	23	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
809.904	0.008	563970	STOP	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
809.912	0.0	563974	MATH_END	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
809.912	0.017	563974	TEST_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
809.929	0.25	563982	TEST_ORIENT	n/a	n/a	GLOVE	ROOF	5	1	GLOVE	HAND	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
810.896	4.0	564466	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	GLOVE	ROOF	5	1	GLOVE	HAND	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
810.897	3.516	564466	REC_START	n/a	n/a	n/a	n/a	5	-999	n/a	HAND	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
814.413	1.5	566224	REC_EVENT	3.516	n/a	GLOVE	ROOF	5	1	GLOVE	HAND	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
815.913	0.017	566974	REC_END	n/a	n/a	n/a	n/a	5	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
815.93	0.25	566982	TEST_ORIENT	n/a	n/a	SKUNK	PEACH	4	2	SKUNK	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
816.914	4.0	567474	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	SKUNK	PEACH	4	2	SKUNK	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
816.914	5.015	567474	REC_START	n/a	n/a	n/a	n/a	4	-999	n/a	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
821.929	0.002	569982	REC_EVENT	5.015	n/a	SKUNK	PEACH	4	2	SKUNK	<>	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
821.931	0.017	569983	REC_END	n/a	n/a	n/a	n/a	4	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
821.948	0.25	569991	TEST_ORIENT	n/a	n/a	EAR	PIN	1	3	PIN	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
822.915	4.0	570475	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	EAR	PIN	1	3	PIN	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
822.915	5.015	570475	REC_START	n/a	n/a	n/a	n/a	1	-999	n/a	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
827.93	0.002	572982	REC_EVENT	5.015	n/a	EAR	PIN	1	3	PIN	<>	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
827.932	0.017	572983	REC_END	n/a	n/a	n/a	n/a	1	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
827.949	0.25	572992	TEST_ORIENT	n/a	n/a	BENCH	BAND	6	4	BENCH	TOE	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
828.816	4.0	573425	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	BENCH	BAND	6	4	BENCH	TOE	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
828.817	3.589	573426	REC_START	n/a	n/a	n/a	n/a	6	-999	n/a	TOE	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
832.406	1.419	575220	REC_EVENT	3.589	n/a	BENCH	BAND	6	4	BENCH	TOE	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
833.825	0.009	575929	REC_END	n/a	n/a	n/a	n/a	6	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
833.834	0.25	575934	TEST_ORIENT	n/a	n/a	STRAW	PIE	3	5	PIE	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
834.784	4.0	576409	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	STRAW	PIE	3	5	PIE	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
834.785	5.015	576409	REC_START	n/a	n/a	n/a	n/a	3	-999	n/a	n/a	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
839.8	0.001	578917	REC_EVENT	5.015	n/a	STRAW	PIE	3	5	PIE	<>	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
